playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475170,2023,Brayden Schenn,STL,C,other,79,5749.0,83.0,21.77,0.52,0.58,0.68,0.42,0.67,0.5,202.0,28.02,7.47,1.94,5.13,0.94,14.27,7.25,6.43,7.47,6.43,1.0,0.0,20.0,17.0,8.0,45.0,4.0,3.0,2.0,0.0,1.0,0.0,16.0,15.0,17.0,34.0,0.0,0.0,39.0,4.0,5.0,3.0,15.0,10.0,12.0,0.71,1.19,5.56,1.0,1.0,1.0,45.0,37.0,37.0,2.0,0.61,0.94,2.8,5.27,5.27,4.92,83.0,27.0,14.0,8.0,34.0,10.0,7.0,18.0,48.0,39.0,44.0,4141.0,0.0,0.0,0.0,5.0,94.51,23.58,20.57,23.58,20.57,85.0,47.0,57.0,189.0,12.0,15.0,1.0,61.0,32.0,39.0,2.32,3.83,17.43,2.0,2.0,8.0,189.0,132.0,132.0,2.24,6.49,6.49,19.33,19.33,18.12,47.19,21.43,20.45,21.43,20.45,41.0,24.0,24.0,89.0,21.0,6.0,2.0,22.0,11.0,32.0,0.95,1.6,18.88,1.0,1.0,19.0,89.0,65.0,65.0,0.67,1.87,1.87,20.23,20.23,19.53,14.29,10.29,73.0,102.0,0.11,0.0,2.0,0.0,2.0,0.0
8475170,2023,Brayden Schenn,STL,C,all,79,83902.0,1673.0,31.47,0.5,0.46,0.51,0.46,0.51,0.46,325.0,182.72,23.85,12.8,41.95,6.17,99.56,65.66,22.27,23.95,22.36,17.0,8.0,163.0,87.0,65.0,315.0,44.0,19.0,17.0,2.0,34.0,0.0,93.0,87.0,144.0,231.0,20.0,52.0,444.0,168.0,56.0,36.0,166.0,56.0,28.0,5.45,6.72,11.69,7.0,8.0,4.0,315.81,250.0,250.35,13.0,3.09,4.93,6.81,20.14,20.23,19.7,1673.0,281.0,255.0,225.0,912.0,192.0,212.0,267.0,1002.0,444.0,460.0,203645.0,52.0,50.0,19.0,50.0,767.57,82.71,77.57,82.72,77.56,728.0,328.0,384.0,1440.0,77.0,67.0,7.0,756.0,198.0,102.0,20.55,24.1,38.06,25.0,24.0,28.0,1436.92,1056.0,1054.13,12.76,17.34,16.91,78.55,78.53,75.95,748.67,84.34,80.77,84.12,80.54,694.0,326.0,389.0,1409.0,85.0,85.0,11.0,718.0,209.0,93.0,20.06,27.0,37.27,18.0,33.0,34.0,1410.78,1020.0,1020.03,11.02,17.12,17.12,78.23,78.16,76.23,149.56,177.53,2956.0,3529.0,0.0,0.0,0.0,0.0,0.0,0.0
8475170,2023,Brayden Schenn,STL,C,5on5,79,63112.0,1299.0,31.47,0.44,0.45,0.44,0.46,0.45,0.46,409.0,102.62,10.64,6.73,24.88,3.45,53.94,40.36,10.27,10.73,10.36,10.0,5.0,92.0,48.0,36.0,176.0,25.0,10.0,11.0,1.0,21.0,0.0,48.0,50.0,82.0,130.0,18.0,45.0,321.0,156.0,46.0,28.0,95.0,34.0,11.0,3.15,4.13,3.37,3.0,6.0,1.0,176.81,140.0,140.35,11.0,1.4,2.74,2.68,9.36,9.46,9.36,1299.0,164.0,186.0,203.0,746.0,160.0,178.0,194.0,767.0,321.0,352.0,170587.0,45.0,41.0,16.0,39.0,480.44,39.21,37.74,39.23,37.73,455.0,201.0,235.0,891.0,42.0,39.0,4.0,493.0,123.0,40.0,12.98,15.07,11.16,16.0,17.0,9.0,887.92,656.0,654.13,6.14,8.39,7.96,37.39,37.38,36.6,591.6,49.86,48.23,49.64,48.01,550.0,260.0,327.0,1137.0,50.0,59.0,7.0,603.0,165.0,42.0,16.5,21.14,12.22,17.0,26.0,7.0,1138.78,810.0,810.03,8.02,11.55,11.55,46.34,46.26,45.54,105.4,131.09,2454.0,2886.0,0.52,1.21,31.0,27.0,23.0,20.0
8475170,2023,Brayden Schenn,STL,C,4on5,79,3724.0,117.0,29.79,0.07,0.18,0.12,0.13,0.14,0.16,295.0,0.82,0.18,0.05,0.1,0.02,0.23,0.41,0.18,0.18,0.18,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.19,0.19,0.19,117.0,2.0,55.0,4.0,56.0,4.0,22.0,17.0,74.0,26.0,25.0,13383.0,0.0,9.0,3.0,0.0,10.56,0.66,0.66,0.66,0.66,15.0,1.0,2.0,18.0,2.0,0.0,0.0,13.0,3.0,0.0,0.26,0.4,0.0,1.0,1.0,0.0,18.0,16.0,16.0,0.14,0.0,0.0,0.81,0.81,0.8,74.59,9.0,8.09,9.0,8.09,69.0,30.0,32.0,131.0,9.0,18.0,1.0,63.0,23.0,13.0,1.63,2.98,4.4,0.0,5.0,4.0,131.0,99.0,99.0,1.88,3.04,3.04,7.84,7.84,7.33,5.31,25.0,61.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0
8475170,2023,Brayden Schenn,STL,C,5on4,79,11317.0,174.0,27.38,0.84,0.85,0.89,0.88,0.87,0.84,378.0,48.29,5.33,3.92,11.22,1.68,29.64,16.21,5.16,5.33,5.16,5.0,3.0,47.0,21.0,19.0,87.0,12.0,4.0,4.0,1.0,11.0,0.0,28.0,21.0,43.0,64.0,2.0,7.0,55.0,6.0,4.0,5.0,53.0,10.0,5.0,1.44,1.13,2.76,2.0,0.0,2.0,87.0,68.0,68.0,0.0,1.02,1.25,1.32,5.04,5.04,4.96,174.0,88.0,0.0,10.0,76.0,18.0,5.0,38.0,113.0,55.0,27.0,12027.0,7.0,0.0,0.0,6.0,176.11,18.59,17.99,18.59,17.99,167.0,77.0,89.0,333.0,19.0,13.0,2.0,184.0,37.0,23.0,4.71,4.41,9.47,5.0,3.0,11.0,333.0,244.0,244.0,4.13,2.46,2.46,20.26,20.26,19.73,28.71,3.52,3.48,3.52,3.48,27.0,10.0,5.0,42.0,4.0,2.0,1.0,23.0,8.0,6.0,0.71,1.04,1.78,0.0,0.0,4.0,42.0,37.0,37.0,0.34,0.66,0.66,3.21,3.21,3.21,19.21,3.49,330.0,46.0,0.02,0.07,1.0,1.0,1.0,1.0
8477504,2023,Josh Morrissey,WPG,D,other,79,4204.0,49.0,57.22,0.6,0.46,0.6,0.23,0.64,0.28,142.0,12.85,1.69,0.87,2.92,0.44,7.8,4.29,1.64,1.69,1.64,5.0,2.0,14.0,4.0,9.0,27.0,7.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,14.0,18.0,0.0,0.0,0.0,5.0,2.0,1.0,11.0,6.0,1.0,0.53,0.67,0.49,0.0,0.0,0.0,27.0,18.0,18.0,1.0,0.24,0.0,0.0,1.93,1.93,1.88,49.0,14.0,10.0,6.0,19.0,1.0,7.0,16.0,25.0,0.0,0.0,3760.0,0.0,0.0,0.0,8.0,62.67,17.22,16.42,17.22,16.42,62.0,24.0,31.0,117.0,17.0,5.0,2.0,34.0,27.0,25.0,1.54,3.33,12.35,2.0,2.0,13.0,117.0,86.0,86.0,1.42,1.48,1.48,17.15,17.15,16.55,32.86,11.52,10.63,11.52,10.63,35.0,14.0,29.0,78.0,14.0,3.0,1.0,26.0,4.0,19.0,1.0,0.49,10.04,3.0,0.0,11.0,78.0,49.0,49.0,0.57,1.34,1.34,10.76,10.76,10.47,11.98,14.13,47.0,153.0,0.01,0.0,1.0,0.0,1.0,0.0
8477504,2023,Josh Morrissey,WPG,D,all,79,114783.0,2138.0,73.75,0.59,0.44,0.57,0.46,0.58,0.46,102.0,200.78,10.21,12.58,55.62,6.44,119.63,81.53,9.81,10.27,9.87,26.0,29.0,194.0,92.0,151.0,437.0,64.0,9.0,12.0,2.0,58.0,0.0,108.0,99.0,185.0,277.0,22.0,44.0,0.0,89.0,44.0,42.0,261.0,21.0,4.0,6.12,2.49,1.61,3.0,3.0,3.0,438.27,286.0,287.67,33.0,2.75,2.54,0.95,12.03,12.07,11.74,2138.0,398.0,202.0,310.0,1228.0,228.0,290.0,332.0,1288.0,0.0,0.0,171486.0,44.0,40.0,20.0,103.0,1187.58,117.33,112.24,118.25,113.14,1152.0,497.0,562.0,2211.0,125.0,117.0,19.0,1219.0,303.0,127.0,34.01,37.83,45.51,34.0,45.0,46.0,2227.83,1649.0,1663.07,18.99,24.53,24.84,111.48,112.34,109.21,881.86,82.99,78.68,83.04,78.77,858.0,359.0,423.0,1640.0,65.0,95.0,8.0,914.0,204.0,99.0,25.39,24.79,32.8,26.0,17.0,22.0,1631.78,1217.0,1211.27,11.94,20.55,20.55,74.37,74.31,72.8,120.26,152.64,2545.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
8477504,2023,Josh Morrissey,WPG,D,5on5,79,95002.0,1895.0,73.75,0.53,0.5,0.53,0.5,0.53,0.5,116.0,154.01,6.81,8.72,44.26,4.97,87.78,64.47,6.54,6.86,6.59,15.0,16.0,146.0,71.0,101.0,318.0,39.0,8.0,8.0,2.0,47.0,0.0,76.0,78.0,138.0,209.0,22.0,44.0,0.0,80.0,39.0,36.0,201.0,14.0,2.0,4.57,1.67,0.57,3.0,3.0,2.0,319.27,217.0,218.67,31.0,1.78,1.53,0.77,7.81,7.86,7.67,1895.0,281.0,187.0,283.0,1144.0,203.0,259.0,280.0,1153.0,0.0,0.0,138593.0,44.0,40.0,20.0,88.0,901.27,75.98,73.07,76.9,73.96,870.0,386.0,404.0,1660.0,78.0,86.0,15.0,957.0,221.0,78.0,26.9,27.58,21.5,28.0,31.0,19.0,1676.83,1256.0,1270.06,12.18,18.12,18.43,69.73,70.58,69.2,798.73,66.65,63.31,66.7,63.4,775.0,328.0,384.0,1487.0,46.0,91.0,7.0,845.0,184.0,74.0,23.3,22.2,21.14,22.0,13.0,11.0,1478.78,1103.0,1097.27,10.75,18.98,18.98,58.42,58.36,57.16,89.47,88.84,2227.0,2193.0,6.61,1.33,120.0,31.0,88.0,28.0
8477504,2023,Josh Morrissey,WPG,D,4on5,79,488.0,44.0,29.9,0.38,0.11,0.42,0.11,0.45,0.13,210.0,0.73,0.03,0.03,0.12,0.02,0.22,0.58,0.03,0.03,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,44.0,1.0,4.0,3.0,36.0,6.0,11.0,5.0,22.0,0.0,0.0,10365.0,0.0,0.0,0.0,2.0,3.67,0.18,0.18,0.18,0.18,4.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.03,0.0,0.0,0.21,0.21,0.21,4.23,0.29,0.28,0.29,0.28,4.0,2.0,1.0,7.0,0.0,0.0,0.0,5.0,1.0,0.0,0.13,0.16,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.07,0.0,0.0,0.36,0.36,0.35,2.53,21.34,38.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0
8477504,2023,Josh Morrissey,WPG,D,5on4,79,15089.0,150.0,69.75,0.87,0.94,0.87,0.93,0.85,0.9,87.0,32.5,1.66,2.93,8.2,1.0,23.46,11.75,1.58,1.66,1.58,4.0,11.0,33.0,16.0,41.0,90.0,16.0,1.0,4.0,0.0,8.0,0.0,22.0,14.0,32.0,48.0,0.0,0.0,0.0,4.0,3.0,5.0,47.0,1.0,1.0,0.97,0.15,0.54,0.0,0.0,1.0,90.0,49.0,49.0,1.0,0.71,1.01,0.17,2.2,2.2,2.1,150.0,102.0,1.0,18.0,29.0,18.0,13.0,31.0,88.0,0.0,0.0,7883.0,0.0,0.0,0.0,1.0,214.9,23.47,22.12,23.47,22.12,209.0,86.0,126.0,421.0,28.0,26.0,2.0,219.0,52.0,24.0,5.24,6.58,11.65,4.0,10.0,14.0,421.0,295.0,295.0,5.3,4.93,4.93,23.84,23.84,22.72,40.38,3.58,3.57,3.58,3.57,38.0,14.0,9.0,61.0,5.0,0.0,0.0,35.0,13.0,4.0,0.84,1.63,1.1,1.0,4.0,0.0,61.0,52.0,52.0,0.45,0.0,0.0,4.01,4.01,4.01,9.68,0.67,177.0,14.0,0.05,0.0,4.0,0.0,2.0,0.0
8475763,2023,Kevin Hayes,STL,R,other,77,1575.0,33.0,18.93,0.68,0.52,0.65,0.57,0.73,0.58,164.0,5.85,2.01,0.35,0.94,0.18,3.4,2.11,1.94,2.01,1.94,0.0,1.0,6.0,3.0,1.0,10.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,5.0,8.0,1.0,2.0,12.0,0.0,1.0,2.0,4.0,2.0,3.0,0.17,0.22,1.63,0.0,0.0,1.0,10.0,9.0,9.0,0.0,0.11,0.69,0.69,1.43,1.43,1.35,33.0,8.0,6.0,2.0,17.0,12.0,3.0,5.0,13.0,12.0,13.0,4481.0,2.0,0.0,0.0,0.0,22.65,6.4,5.28,6.4,5.28,19.0,14.0,4.0,37.0,3.0,2.0,0.0,17.0,6.0,10.0,0.82,0.58,4.99,0.0,0.0,3.0,37.0,33.0,33.0,0.44,1.38,1.38,5.45,5.45,4.39,8.27,3.06,3.0,3.06,3.0,9.0,3.0,8.0,20.0,3.0,0.0,0.0,3.0,4.0,5.0,0.14,0.51,2.42,0.0,0.0,3.0,20.0,12.0,12.0,0.18,0.0,0.0,3.24,3.24,3.16,17.59,16.38,127.0,94.0,0.0,0.08,0.0,1.0,0.0,1.0
8475763,2023,Kevin Hayes,STL,R,all,77,66896.0,1383.0,27.54,0.51,0.46,0.5,0.46,0.49,0.46,549.0,146.24,14.01,10.29,34.67,5.21,77.28,60.54,13.43,14.18,13.58,5.0,11.0,149.0,53.0,63.0,265.0,29.0,13.0,18.0,2.0,27.0,1.0,59.0,84.0,136.0,189.0,6.0,12.0,469.0,42.0,40.0,29.0,152.0,32.0,18.0,4.27,4.01,5.73,3.0,4.0,6.0,264.57,202.0,202.42,9.0,2.24,4.52,4.33,11.92,12.01,11.73,1383.0,171.0,204.0,182.0,826.0,233.0,193.0,173.0,784.0,469.0,347.0,213215.0,12.0,46.0,23.0,17.0,560.49,51.5,48.53,51.67,48.68,552.0,220.0,276.0,1048.0,46.0,53.0,5.0,591.0,122.0,59.0,16.66,15.14,19.71,15.0,18.0,13.0,1046.48,772.0,773.8,8.33,12.58,13.02,46.81,46.96,45.0,585.39,49.5,47.42,49.43,47.4,576.0,228.0,259.0,1063.0,38.0,60.0,5.0,607.0,145.0,52.0,16.11,17.88,15.51,18.0,13.0,7.0,1066.94,804.0,806.72,8.08,11.53,11.53,46.04,46.15,45.28,174.75,207.23,3227.0,3793.0,0.0,0.0,0.0,0.0,0.0,0.0
8475763,2023,Kevin Hayes,STL,R,5on5,77,57606.0,1163.0,27.54,0.45,0.44,0.46,0.45,0.45,0.45,507.0,120.79,10.56,8.18,29.58,4.33,62.4,50.96,10.13,10.73,10.28,4.0,6.0,125.0,41.0,53.0,219.0,22.0,12.0,16.0,2.0,17.0,1.0,47.0,73.0,113.0,154.0,5.0,10.0,395.0,41.0,37.0,23.0,127.0,25.0,14.0,3.43,3.24,3.88,3.0,4.0,5.0,218.57,166.0,166.42,9.0,1.7,3.82,3.3,8.97,9.06,8.91,1163.0,129.0,174.0,173.0,687.0,190.0,174.0,138.0,661.0,395.0,296.0,170535.0,10.0,46.0,23.0,16.0,438.45,36.19,34.87,36.35,35.01,438.0,164.0,226.0,828.0,35.0,44.0,5.0,467.0,95.0,40.0,12.71,12.01,11.46,12.0,15.0,8.0,826.48,602.0,603.8,5.73,9.9,10.34,31.58,31.73,31.25,538.95,43.42,41.47,43.35,41.44,527.0,215.0,240.0,982.0,34.0,56.0,4.0,567.0,132.0,43.0,15.26,16.41,11.75,18.0,13.0,3.0,985.94,742.0,744.72,7.14,10.98,10.98,39.58,39.67,38.94,104.99,135.34,2432.0,2985.0,0.94,2.12,33.0,37.0,24.0,28.0
8475763,2023,Kevin Hayes,STL,R,4on5,77,873.0,44.0,14.64,0.48,0.18,0.09,0.12,0.11,0.14,229.0,1.75,0.38,0.13,0.29,0.07,0.48,0.65,0.34,0.38,0.34,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16,0.22,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.22,0.18,0.18,0.18,44.0,0.0,22.0,1.0,21.0,4.0,6.0,5.0,29.0,19.0,12.0,9126.0,0.0,0.0,0.0,0.0,2.6,0.53,0.5,0.53,0.5,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.31,0.22,0.0,0.0,0.0,3.0,3.0,3.0,0.04,0.22,0.22,0.35,0.35,0.35,17.44,0.57,0.55,0.57,0.55,18.0,6.0,5.0,29.0,0.0,3.0,0.0,21.0,3.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,29.0,24.0,24.0,0.53,0.07,0.07,1.03,1.03,0.99,3.7,17.4,40.0,290.0,0.0,0.01,0.0,1.0,0.0,1.0
8475763,2023,Kevin Hayes,STL,R,5on4,77,6842.0,143.0,22.76,0.79,0.86,0.86,0.89,0.85,0.85,384.0,17.85,1.06,1.64,3.86,0.63,10.99,6.82,1.01,1.06,1.01,1.0,4.0,16.0,9.0,9.0,34.0,5.0,0.0,1.0,0.0,5.0,0.0,10.0,9.0,16.0,25.0,0.0,0.0,42.0,1.0,2.0,4.0,21.0,4.0,0.0,0.66,0.39,0.0,0.0,0.0,0.0,34.0,25.0,25.0,0.0,0.4,0.01,0.12,1.34,1.34,1.29,143.0,34.0,2.0,6.0,101.0,27.0,10.0,25.0,81.0,42.0,6.0,13119.0,0.0,0.0,0.0,1.0,95.31,8.32,7.82,8.32,7.82,91.0,41.0,46.0,178.0,8.0,6.0,0.0,105.0,19.0,8.0,3.05,2.24,3.03,3.0,3.0,2.0,178.0,132.0,132.0,2.09,1.08,1.08,9.33,9.33,8.92,19.12,2.22,2.18,2.22,2.18,20.0,4.0,4.0,28.0,1.0,1.0,1.0,16.0,4.0,4.0,0.43,0.46,1.34,0.0,0.0,1.0,28.0,24.0,24.0,0.21,0.47,0.47,1.96,1.96,1.95,24.7,4.17,393.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8483012,2023,Logan Morrison,SEA,C,other,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483012,2023,Logan Morrison,SEA,C,all,4,3152.0,65.0,0.87,0.67,0.47,0.6,0.46,0.6,0.44,37.0,7.28,0.84,0.61,1.82,0.25,3.96,2.52,0.82,0.85,0.82,0.0,0.0,6.0,4.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,6.0,10.0,0.0,0.0,14.0,2.0,3.0,0.0,4.0,6.0,0.0,0.07,0.78,0.0,0.0,0.0,0.0,16.74,10.0,10.07,0.0,0.14,0.0,0.31,0.67,0.67,0.65,65.0,14.0,3.0,7.0,41.0,12.0,8.0,6.0,39.0,14.0,17.0,11248.0,0.0,2.0,1.0,8.0,31.88,3.17,3.01,3.16,3.0,24.0,21.0,20.0,65.0,2.0,4.0,1.0,27.0,17.0,1.0,0.86,1.98,0.33,0.0,2.0,0.0,67.23,45.0,45.13,0.53,0.84,0.84,2.86,2.86,2.74,21.73,1.56,1.54,1.58,1.55,26.0,4.0,13.0,43.0,1.0,4.0,1.0,22.0,6.0,2.0,0.42,0.61,0.53,0.0,1.0,0.0,42.37,30.0,30.14,0.27,0.67,0.67,1.16,1.18,1.17,7.61,8.67,160.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
8483012,2023,Logan Morrison,SEA,C,5on5,4,2395.0,52.0,0.87,0.49,0.33,0.49,0.44,0.49,0.42,41.0,5.64,0.57,0.47,1.6,0.2,3.13,2.03,0.54,0.57,0.54,0.0,0.0,4.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,8.0,0.0,0.0,13.0,2.0,3.0,0.0,4.0,4.0,0.0,0.07,0.5,0.0,0.0,0.0,0.0,12.74,8.0,8.07,0.0,0.1,0.0,0.31,0.35,0.36,0.34,52.0,9.0,2.0,6.0,35.0,10.0,8.0,4.0,30.0,13.0,16.0,9069.0,0.0,2.0,1.0,8.0,19.28,1.32,1.3,1.32,1.29,16.0,11.0,12.0,39.0,0.0,2.0,0.0,20.0,7.0,0.0,0.53,0.79,0.0,0.0,0.0,0.0,41.23,27.0,27.13,0.26,0.31,0.31,1.27,1.27,1.25,20.31,1.4,1.38,1.41,1.4,24.0,4.0,13.0,41.0,0.0,3.0,0.0,21.0,5.0,2.0,0.38,0.48,0.53,0.0,0.0,0.0,40.37,28.0,28.14,0.25,0.54,0.54,1.11,1.13,1.12,3.44,7.1,125.0,156.0,0.0,0.04,0.0,1.0,0.0,1.0
